site,morphotype,order,family,genus,species,specimen_number,measurer_comments,margin,petiole_width,petiole_area,blade_area,blade_perimeter,feret,minimum_feret,raw_blade_area,raw_blade_perimeter,internal_raw_blade_area,internal_raw_blade_perimeter,length_of_cut_perimeter,no_of_primary_teeth,no_of_subsidiary_teeth
Republic,Ulmus chuchuanus (rp50),Rosales,Ulmaceae,Ulmus,chuchuanus,rp50 25089 54,"taxonomy revised from that presented in Peppe et al. (2011) by Karl Volkman (personal communication, May 2026) and Denk & Dillhoff (2005, https://doi.org/10.1139/b05-122)",0,0.111111111,,11.359,,6.041,,2.853488006,9.252853679,2.415059669,8.038415862,2.372284125,12,
Republic,Zyziphoides flabella (rp37),,,"""Zyziphoides""",flabella,rp37 e083 39,"taxonomy revised from that presented in Peppe et al. (2011) by Karl Volkman (personal communication, May 2026)",0,,,,,,,5.951276666,13.04601034,5.428088207,11.78813367,6.89,9,
Republic,Zyziphoides flabella (rp37),,,"""Zyziphoides""",flabella,rp37 g430-eg 40,"taxonomy revised from that presented in Peppe et al. (2011) by Karl Volkman (personal communication, May 2026)",0,0.080924855,,14.96,,4.99,,14.06414352,20.75350354,13.20543222,18.05740151,5.4763,22,
Republic,Zyziphoides flabella (rp37),,,"""Zyziphoides""",flabella,rp037 25086,"taxonomy revised from that presented in Peppe et al. (2011) by Karl Volkman (personal communication, May 2026)",0,0.109137056,,23.302,,6.516,,18.98376296,19.72191533,17.88572839,17.77481513,4.274301426,14,1
Republic,unknown-1 (rp40),,,,,rp40 25071 10,,0,,,,,,,2.929773399,10.38952166,2.652203454,7.696773949,0,28,1
Republic,unknown-2 (rp41),,,,,rp41 F754-N11 38,,1,0.091549296,,6.543,,4.948,,6.543,,6.543,,,0,
Republic,unknown-2 (rp41),,,,,rp41 25088 6,,0,0.059907834,,4.772,,3.757,,4.38531655,9.015637489,4.313326052,8.852854065,0,9,
Republic,unknown-3 (rp59),,,,,rp59 25072 7,,0,,,7.2,,4.567,,6.294347482,15.45520515,5.799308975,13.1327072,2.930775094,23,1
Republic,unknown-4 (rp24),,,,,rp024 25073,,0,,,15.42,,6.539,,10.89169488,20.01695773,10.63433244,17.75857916,7.266,24,
Republic,unknown-5 (rp149),,,,,rp149 25092,,0,,,39.319,,12.047,,16.13407854,35.70821622,15.56145441,34.72961715,17.14551238,20,
Republic,unknown-6 (rp151),,,,,rp151 25094,,0,,,,,,,5.199505598,12.78240599,5.01064865,11.99266675,5.5,13,
Republic,unknown-7 (rp16),,,,,rp016 sunk,,0,,,,,,,18.53475044,21.8531709,17.54333908,19.70317284,8.073515845,14,1
Republic,unknown-8 (rp3),,,,,rp003 17703,,0,,,,,,,2.946560332,7.104062457,2.819948563,6.841181655,5.131471087,3,
Republic,unknown-9 (rp7),,,,,rp007 17884,,0,,,28.087,,8.328,,10.1720782,13.29891116,10.03466447,13.19501291,8.48682273,10,
Republic,unknown-10,,,,,25090 8,,0,,,,,,,0.848877044,8.89668058,0.649858538,7.241001055,0,16,1
Republic,unknown-11 (rp159),,,,,rp159,,0,,,,,,,9.03237829,16.02944872,8.883702737,15.41213028,6.739733362,17,
Republic,unknown-12 (rp2),,,,,rp 2 17756 22,,1,,,0.521,,1.771,,0.521,,0.521,,,0,
Republic,unknown-12 (rp2),,,,,rp 2 18269 51,,1,,,0.36,,1.357,,0.36,,0.36,,,0,
Republic,unknown-13 (rp4),,,,,rp 4 18010 50,,1,,,1.776,,2.112,,1.776,,1.776,,,0,
Republic,unknown-14 (rp5),,,,,rp 005 17381,,1,,,4.243,,3.096,,4.243,,4.243,,,0,
Republic,unknown-15 (rp12),,,,,rp012 18177,,1,,,38.6,,9.108,,38.6,,38.6,,,0,
Republic,unknown-16 (rp13),,,,,rp13 25059 13,,1,,,9.201,,5.858,,9.201,,9.201,,,0,
Bonanza,Allophylus flexifolia,Sapindales,Sapindaceae,"""Allophylus""",flexifolia,DMNH10035,"taxonomy revised from that presented in Peppe et al. (2011) by Steven Manchester (personal communication, May 2026)",0,,,22.904,,8.57,,21.70750193,22.01720408,21.3824201,21.22887767,0,17,
Bonanza,Allophylus flexifolia,Sapindales,Sapindaceae,"""Allophylus""",flexifolia,DMNH9144,"taxonomy revised from that presented in Peppe et al. (2011) by Steven Manchester (personal communication, May 2026)",0,,,24.673,,8.897,,8.071431568,14.31130804,7.889572042,13.82423486,5.58,6,
Bonanza,Allophylus flexifolia,Sapindales,Sapindaceae,"""Allophylus""",flexifolia,DMNH9151,"taxonomy revised from that presented in Peppe et al. (2011) by Steven Manchester (personal communication, May 2026)",0,,,18.935,,12.013,,10.7160248,23.28327818,10.43994,22.35765769,9.48,11,
Bonanza,Allophylus flexifolia,Sapindales,Sapindaceae,"""Allophylus""",flexifolia,DMNH9172,"taxonomy revised from that presented in Peppe et al. (2011) by Steven Manchester (personal communication, May 2026)",0,0.083333333,,18.151,,11.273,,17.09521105,26.3470717,16.76959347,24.21939668,0.561210061,38,
Bonanza,Allophylus flexifolia,Sapindales,Sapindaceae,"""Allophylus""",flexifolia,DMNH9179,"taxonomy revised from that presented in Peppe et al. (2011) by Steven Manchester (personal communication, May 2026)",0,0.124681934,,47.354,,12.582,,8.005057803,12.10036721,7.8637609,11.81162575,8.18,7,
Bonanza,Allophylus flexifolia,Sapindales,Sapindaceae,"""Allophylus""",flexifolia,DMNH9817,"taxonomy revised from that presented in Peppe et al. (2011) by Steven Manchester (personal communication, May 2026)",0,,,14.962,,8.401,,6.480169529,11.41737753,6.374911911,10.73274253,2.232128275,4,
Bonanza,Allophylus flexifolia,Sapindales,Sapindaceae,"""Allophylus""",flexifolia,DMNH9828,"taxonomy revised from that presented in Peppe et al. (2011) by Steven Manchester (personal communication, May 2026)",,0.101317123,,8.012,,8.495,,,,,,,,
Bonanza,Araliophyllum quina,Apiales,Araliaceae,Allopanax,quinus,DMNH9549,taxonomy revised from that presented in Peppe et al. (2011) by Doweld (2017; https://doi.org/10.5735/085.054.0608),0,0.134948097,,2.752,,5.651,,1.562322821,8.997466537,1.484929716,8.585937139,1.603320446,11,
Bonanza,Araliophyllum quina,Apiales,Araliaceae,Allopanax,quinus,DMNH9550,taxonomy revised from that presented in Peppe et al. (2011) by Doweld (2017; https://doi.org/10.5735/085.054.0608),0,,,1.916,,4.89,,1.615446763,9.244327995,1.492993171,8.230075139,1.09,16,
Bonanza,Araliophyllum quina,Apiales,Araliaceae,Allopanax,quinus,DMNH9552,taxonomy revised from that presented in Peppe et al. (2011) by Doweld (2017; https://doi.org/10.5735/085.054.0608),0,0.204081633,,2.289,,4.64,,1.770693516,10.70967219,1.515807559,8.958674579,2.21,12,
Bonanza,Caesalpinia pecorae,Fabales,Fabaceae,"""Caesalpinia""",pecorae,DMNH9621,"taxonomy revised from that presented in Peppe et al. (2011) by Patrick Herendeen and Steven Manchester (personal communications, May 2026)",1,0.138888889,,1.324,,2.154,,1.324,,1.324,,,0,
Bonanza,Caesalpinia pecorae,Fabales,Fabaceae,"""Caesalpinia""",pecorae,DMNH9630,"taxonomy revised from that presented in Peppe et al. (2011) by Patrick Herendeen and Steven Manchester (personal communications, May 2026)",1,,,1.347,,1.972,,1.347,,1.347,,,0,
Bonanza,Caesalpinia pecorae,Fabales,Fabaceae,"""Caesalpinia""",pecorae,DMNH9638,"taxonomy revised from that presented in Peppe et al. (2011) by Patrick Herendeen and Steven Manchester (personal communications, May 2026)",1,0.064343164,,1.898,,3.008,,1.898,,1.898,,,0,
Bonanza,Caesalpinia pecorae,Fabales,Fabaceae,"""Caesalpinia""",pecorae,DMNH9896,"taxonomy revised from that presented in Peppe et al. (2011) by Patrick Herendeen and Steven Manchester (personal communications, May 2026)",1,0.054054054,,4.18,,4.561,,4.18,,4.18,,,0,
Bonanza,Caesalpinia pecorae,Fabales,Fabaceae,"""Caesalpinia""",pecorae,DMNH9897,"taxonomy revised from that presented in Peppe et al. (2011) by Patrick Herendeen and Steven Manchester (personal communications, May 2026)",1,0.096969697,,1.301,,2.56,,1.301,,1.301,,,0,
Bonanza,Caesalpinia pecorae,Fabales,Fabaceae,"""Caesalpinia""",pecorae,DMNH9899,"taxonomy revised from that presented in Peppe et al. (2011) by Patrick Herendeen and Steven Manchester (personal communications, May 2026)",1,,,0.762,,1.811,,0.762,,0.762,,,0,
Bonanza,Caesalpinia pecorae,Fabales,Fabaceae,"""Caesalpinia""",pecorae,DMNH9902,"taxonomy revised from that presented in Peppe et al. (2011) by Patrick Herendeen and Steven Manchester (personal communications, May 2026)",1,0.053351938,,1.52,,2.557,,1.52,,1.52,,,0,
Bonanza,Cardiospermum coloradensis,Sapindales,Sapindaceae,Cardiospermum,coloradensis,DMNH10081,,1,0.056991748,,3.153,,3.747,,3.153,,3.153,,,0,
Bonanza,Cardiospermum coloradensis,Sapindales,Sapindaceae,Cardiospermum,coloradensis,DMNH9558,,1,,,2.246,,3.611,,2.246,,2.246,,,0,
Bonanza,Cardiospermum coloradensis,Sapindales,Sapindaceae,Cardiospermum,coloradensis,DMNH9562,,1,,,4.727,,5.12,,4.727,,4.727,,,0,
Bonanza,Cardiospermum coloradensis,Sapindales,Sapindaceae,Cardiospermum,coloradensis,DMNH9576,,1,,,2.781,,4.217,,2.781,,2.781,,,0,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH10059,,0,,,1.97,,3.341,,1.281844008,8.136310997,1.21919938,7.825833331,3.5,10,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH10146,,0,,,,,,,1.189346722,7.078638355,1.092778547,6.556677203,1.855601599,17,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9182,,0,0.074850299,,2.781,,4.217,,8.219107131,20.25628067,7.77417291,17.38238923,4.35,25,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9183,,0,0.069364162,,9.329,,8.164,,7.975569053,19.85470831,7.523248294,18.21627143,2.695197942,26,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9185,,0,0.124681934,,5.443,,5.059,,5.174080179,10.83583948,5.016466699,10.50380452,0.601582568,20,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9186,,0,,,3.265,,4.612,,1.598419919,6.668971026,1.498999282,6.346751154,2.21,10,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9193,,0,0.124681934,,1.521,,3.469,,1.539600681,7.947588929,1.466507099,7.565276543,0,30,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9200,,0,,,8.475,,5.252,,6.21269358,14.21540949,5.954270023,13.49242768,4.808027675,15,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9201,,0,0.124681934,,5.274,,4.598,,4.82682188,10.44091477,4.650153744,9.949041333,1.041208897,20,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9222,,0,,,2.765,,3.729,,2.473189456,8.453200482,2.367659458,7.986515572,1.125786706,16,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9229,,0,,,2.664,,3.952,,1.375304849,6.011120874,1.323306095,5.80002872,0.397058358,20,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9246,,0,,,3.491,,4.217,,3.443151099,10.26467337,3.345022353,9.657927126,0.452558716,24,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9249,,0,,,6.233,,4.774,,4.571188322,13.22789517,4.339897465,12.07898642,3.545197143,14,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9250,,0,0.084398977,,,,,,9.31803288,14.1950316,8.969710885,13.27292826,2.46101766,17,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9261,,0,,,7.132,,6.191,,7.284695938,16.7843923,6.98096807,14.89633596,0,33,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9263,,0,,,10.884,,6.75,,11.03966614,17.1166302,10.68125499,15.74907261,0,30,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9264,,0,0.093506494,,4.258,,5.35,,4.119862661,13.15824817,3.928631246,11.91337669,0,41,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9267,,0,0.124681934,,2.563,,4.202,,2.108674686,8.658119745,2.014632668,8.194478955,1.372044582,30,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9269,,0,0.095522388,,5.441,,5.42,,5.023535237,12.53488416,4.876960071,11.39213982,1.198153538,24,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9272,,0,,,5.797,,4.871,,5.08743275,11.51967493,4.890368995,10.74357387,0,25,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9273,,0,0.111662531,,,,,,3.229753379,9.10055262,3.147286208,8.791604473,1.732828679,14,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9275,,0,0.102150538,,7.576,,6.87,,7.250320076,15.26215116,7.009402798,13.87224643,0.722398732,29,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9276,,0,,,3.146,,4.575,,1.334996576,8.045441493,1.293549139,7.858678403,2.386819516,10,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9277,,0,,,3.706,,4.61,,3.265662908,10.27324314,3.168023407,9.55936421,1.690425809,26,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9282,,0,,,3.214,,4.665,,2.998542109,9.915661338,2.861558445,9.145297402,0.659638343,21,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9286,,0,,,3.14,,3.656,,2.013395664,8.764192984,1.937867159,8.541941789,3.93,9,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9287,,0,,,3.574,,3.962,,1.119141084,5.675122908,1.075093978,5.579610579,3.442812766,8,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9293,,0,0.124681934,,2.945,,4.393,,1.969960207,9.231966237,1.89194016,8.792206146,3.59,20,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9294,,0,,,5.282,,5.465,,4.292898856,10.80449799,4.094953631,9.803982589,1.503136317,18,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9296,,0,,,2.123,,4.201,,2.061166304,9.848955423,1.941311349,9.160304831,0.658823746,16,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9298,,0,,,2.192,,4.036,,2.180734799,9.936547438,2.039685778,9.054433003,0,21,1
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9300,,0,,,3.238,,4.331,,3.248783949,9.971046927,3.092543269,9.642339242,0,23,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9301,,0,,,7.112,,5.613,,1.721938229,5.986296997,1.630947788,5.590571722,3.653259613,4,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9314,,0,0.124681934,,6.113,,4.8,,3.88706526,11.32323069,3.694503933,10.72555313,4.125298978,8,1
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9322,,0,,,2.992,,4.646,,2.596259648,9.595793803,2.493050227,8.895224314,1.095296733,14,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9324,,0,,,5.651,,4.782,,3.055142661,11.43128794,2.879495546,10.43231328,5.19,10,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9327,,0,0.124681934,,2.943,,3.733,,2.32919768,9.596877512,2.241641314,9.012421131,2.591190998,20,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9829,,0,,,5.879,,4.338,,5.832899628,11.46628067,5.504632542,10.45094728,0,16,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9832,,0,0.124681934,,1.47,,2.87,,0.340069682,4.406645109,0.323335508,4.251262658,2.24,7,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9834,,0,,,4.591,,4.634,,2.982289062,12.67456188,2.792704065,11.85527595,5.16,18,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9835,,0,0.05625,,,,,,3.237456881,11.89539536,3.095627207,10.7232832,5.352351712,13,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9839,,,,,1.578,,2.374,,,,,,,,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9862,,0,,,2.821,,4.395,,1.909111638,10.6429216,1.822759127,9.948000044,3.033007356,24,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9864,,0,0.062162162,,1.278,,3.009,,1.286235803,7.338919787,1.225403371,6.782714182,0,13,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9865,,0,0.124681934,,5.274,,6.343,,4.442482199,13.79053927,4.291126659,12.96791271,2.33,26,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9868,,0,0.060810811,,2.52,,4.145,,1.708695621,9.796160875,1.643074925,9.11609411,3.27,22,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9872,,0,,,5.773,,4.42,,6.144614675,12.15199321,5.917577703,11.20095652,1.169211337,21,
Bonanza,Cedrelospermum nervosum,Rosales,Ulmaceae,Cedrelospermum,nervosum,DMNH9880,,0,,,1.604,,3.402,,0.955262657,8.523892546,0.880196087,7.577765183,2.471268146,13,
Bonanza,Leguminosites lesquerreuxiana,Fabales,Fabaceae,Leguminosites,lesquerreuxiana,DMNH10018,,1,,,8.912,,4.594,,8.912,,8.912,,,0,
Bonanza,Leguminosites lesquerreuxiana,Fabales,Fabaceae,Leguminosites,lesquerreuxiana,DMNH10024,,1,,,6.787,,4.337,,6.787,,6.787,,,0,
Bonanza,Leguminosites lesquerreuxiana,Fabales,Fabaceae,Leguminosites,lesquerreuxiana,DMNH9929,,1,0.103296703,,5.7,,4.004,,5.7,,5.7,,,0,
Bonanza,Leguminosites lesquerreuxiana,Fabales,Fabaceae,Leguminosites,lesquerreuxiana,DMNH9932,,1,0.101587302,,6.893,,4.425,,6.893,,6.893,,,0,
Bonanza,Leguminosites lesquerreuxiana,Fabales,Fabaceae,Leguminosites,lesquerreuxiana,DMNH9936,,1,0.108695652,,6.62,,4.34,,6.62,,6.62,,,0,
Bonanza,Leguminosites lesquerreuxiana,Fabales,Fabaceae,Leguminosites,lesquerreuxiana,DMNH9941,,1,0.101369863,,18.845,,6.786,,18.845,,18.845,,,0,
Bonanza,Leguminosites lesquerreuxiana,Fabales,Fabaceae,Leguminosites,lesquerreuxiana,DMNH9947,,1,0.147147147,,2.076,,2.244,,2.076,,2.076,,,0,
Bonanza,Macginitea wyomingensis,Proteales,Platanaceae,Macginitea,wyomingensis,DMNH9075,,0,0.087209302,,14.09,,7.674,,12.72918989,27.78521908,12.44767538,24.45122971,4.44,34,
Bonanza,Macginitea wyomingensis,Proteales,Platanaceae,Macginitea,wyomingensis,DMNH9083,,0,0.223404255,,25.459,,9.77,,24.45919275,40.29175077,23.77534899,33.74295218,2.73,56,
Bonanza,Macginitea wyomingensis,Proteales,Platanaceae,Macginitea,wyomingensis,DMNH9090,,1,,,43.908,,15.657,,43.908,,43.908,,,0,
Bonanza,Macginitea wyomingensis,Proteales,Platanaceae,Macginitea,wyomingensis,DMNH9092,,0,0.124681934,,6.288,,4.218,,,,,,,,
Bonanza,Macginitea wyomingensis,Proteales,Platanaceae,Macginitea,wyomingensis,DMNH9103a,,0,0.111969112,,45.98,,12.215,,43.06666793,48.40203794,42.79806098,47.70657485,6.21,22,
Bonanza,Macginitea wyomingensis,Proteales,Platanaceae,Macginitea,wyomingensis,DMNH9688,,0,,,,,,,11.44887726,22.22750978,11.20248192,20.66963838,8.71,13,
Bonanza,Macginitea wyomingensis,Proteales,Platanaceae,Macginitea,wyomingensis,DMNH9691,,0,0.130434783,,50.681,,13.826,,43.57450008,65.75055054,42.82405119,59.6971967,19.23,33,
Bonanza,Macginitea wyomingensis,Proteales,Platanaceae,Macginitea,wyomingensis,DMNH9750,,0,,,104.435,,25.428,,76.33007825,88.23105114,75.39272598,81.52489603,31.39,32,
Bonanza,Parvileguminophyllum coloradensis,Fabales,Fabaceae,Parvileguminophyllum,coloradensis,DMNH9517,,1,,,0.673,,1.824,,0.673,,0.673,,,0,
Bonanza,Parvileguminophyllum coloradensis,Fabales,Fabaceae,Parvileguminophyllum,coloradensis,DMNH9519,,1,,,0.564,,1.882,,0.564,,0.564,,,0,
Bonanza,Parvileguminophyllum coloradensis,Fabales,Fabaceae,Parvileguminophyllum,coloradensis,DMNH9527,,1,0.054545455,,0.318,,1.373,,0.318,,0.318,,,0,
Bonanza,Parvileguminophyllum coloradensis,Fabales,Fabaceae,Parvileguminophyllum,coloradensis,DMNH9539,,1,0.052307692,,0.646,,2.365,,0.646,,0.646,,,0,
Bonanza,Parvileguminophyllum coloradensis,Fabales,Fabaceae,Parvileguminophyllum,coloradensis,DMNH9773,,1,0.192307692,,0.316,,1.365,,0.316,,0.316,,,0,
Bonanza,Parvileguminophyllum coloradensis,Fabales,Fabaceae,Parvileguminophyllum,coloradensis,DMNH9781,,1,0.08,,0.715,,1.968,,0.715,,0.715,,,0,
Bonanza,Parvileguminophyllum coloradensis,Fabales,Fabaceae,Parvileguminophyllum,coloradensis,DMNH9790,,1,,,0.375,,1.417,,0.375,,0.375,,,0,
Bonanza,Parvileguminophyllum coloradensis,Fabales,Fabaceae,Parvileguminophyllum,coloradensis,DMNH9902,,1,0.055187638,,0.302,,1.19,,0.302,,0.302,,,0,
Bonanza,Populus cinnamomoides,Malpighiales,Salicaceae,Populus,tidwellii,DMNH9652,taxonomy revised from that presented in Peppe et al. (2011) by Manchester et al. (2006; https://doi.org/10.1086/503918),0,0.124681934,,3.696,,4.705,,1.731629105,7.891744754,1.664012489,7.430514477,2.804515064,14,
Bonanza,Populus cinnamomoides,Malpighiales,Salicaceae,Populus,tidwellii,DMNH9881a,taxonomy revised from that presented in Peppe et al. (2011) by Manchester et al. (2006; https://doi.org/10.1086/503918),0,,,9.136,,11.542,,6.483958958,21.22796981,6.09488948,20.22103445,5.306740335,22,
Bonanza,Populus cinnamomoides,Malpighiales,Salicaceae,Populus,tidwellii,DMNH9885,taxonomy revised from that presented in Peppe et al. (2011) by Manchester et al. (2006; https://doi.org/10.1086/503918),0,,,4.05,,5.041,,1.557439438,8.409721519,1.522698888,7.862868104,3.74,13,
Bonanza,Populus cinnamomoides,Malpighiales,Salicaceae,Populus,tidwellii,DMNH9886,taxonomy revised from that presented in Peppe et al. (2011) by Manchester et al. (2006; https://doi.org/10.1086/503918),0,0.06097561,,5.385,,7.052,,1.906831621,8.20125523,1.865371774,7.782001538,3.38,12,
Bonanza,Populus cinnamomoides,Malpighiales,Salicaceae,Populus,tidwellii,DMNH9887,taxonomy revised from that presented in Peppe et al. (2011) by Manchester et al. (2006; https://doi.org/10.1086/503918),0,,,19.496,,8.437,,12.52278359,21.59981313,12.03429231,18.60111593,6.67,21,
Bonanza,Populus cinnamomoides,Malpighiales,Salicaceae,Populus,tidwellii,DMNH9888,taxonomy revised from that presented in Peppe et al. (2011) by Manchester et al. (2006; https://doi.org/10.1086/503918),0,0.124681934,,7.897,,8.364,,3.587841771,12.37445168,3.449493471,11.35580721,4.38,20,
Bonanza,Populus wilmattae,Malpighiales,Salicaceae,Populus,wilmattae,DMNH10078,,,0.058419244,,2.678,,2.832,,,,,,,,
Bonanza,Populus wilmattae,Malpighiales,Salicaceae,Populus,wilmattae,DMNH9119,,0,,,8.191,,4.42,,31.34881084,27.07329603,30.86178463,24.65020874,1.494400861,40,
Bonanza,Populus wilmattae,Malpighiales,Salicaceae,Populus,wilmattae,DMNH9763,,0,,,12.663,,8.479,,6.88047085,13.54605721,6.781325931,12.95395641,8,18,
Bonanza,Populus wilmattae,Malpighiales,Salicaceae,Populus,wilmattae,DMNH9764,,0,,,,,,,8.215393954,17.48518856,7.972854194,15.70466908,7.69,25,
Bonanza,Rhus nigricans,Sapindales,Anacardiaceae,Rhus,nigricans,DMNH10088,,0,0.124681934,,3.177,,4.832,,2.267426103,11.44532359,2.070670478,9.655921721,3.41,12,
Bonanza,Rhus nigricans,Sapindales,Anacardiaceae,Rhus,nigricans,DMNH9149,,0,0.079800499,,8.739,,5.334,,8.645768627,17.91792646,7.153550766,14.18725718,0,9,
Bonanza,Rhus nigricans,Sapindales,Anacardiaceae,Rhus,nigricans,DMNH9154,,0,0.10591133,,3.643,,4.442,,3.453052431,11.64580744,3.223744262,10.03207276,0,17,
